OBJECTID,price,m2,rooms_number,market,building_type,floor_no,building_floor,windows_type,heating,build_year,construction,rent,building_ownership,latitude,longitude,building_material,metro_distance,bust_tram_distance,rail_distance,centre_travel_time,park_distance,uniqueID,district_numerical
10452,1149900.0,62.16,3,1,0,0,4,1,5,2011,0,800.0,0,52.15202,21.10499,9,3482.91,820.07,6756.08,24,1037.0,10488,15
9759,1780000.0,63.0,2,1,1,1,4,1,5,2020,0,560.0,0,52.16157,21.07129,9,2153.2,73.75,5761.35,24,220.0,9791,15
9314,1227000.0,89.0,3,1,1,0,2,1,5,2024,1,0.0,0,52.17534,21.20343,9,10581.46,324.77,358.51,27,677.0,9340,13
13714,855000.0,52.46,3,0,1,1,5,1,5,2026,1,0.0,0,52.22769,20.88688,9,2146.14,52.23,2442.27,23,2187.3,13764,1
5956,395000.0,16.2,1,1,1,3,10,1,5,1964,3,0.0,3,52.2005721,21.029504,9,1169.64,32.78,3440.66,11,110.0,5976,4
12229,2940000.0,117.7,4,1,0,2,9,2,5,2010,0,1400.0,0,52.2592601,20.9741915,6,1288.36,252.5,373.22,13,821.0,12271,18
4048,890000.0,57.3,2,1,1,2,3,1,5,1963,0,557.0,1,52.24738,21.09914,1,3791.91,85.25,594.67,17,515.0,4060,6
4820,1170000.0,44.19,2,1,1,4,10,1,5,1963,0,880.0,1,52.23384,21.01136,9,195.26,134.57,1122.3,7,347.0,4836,9
11069,899000.0,46.6,2,1,1,0,2,1,5,2021,0,0.0,0,52.1642122917,21.1115441693,9,4541.94,130.51,5691.57,24,553.0,11108,15
6513,11622758.0,306.75,0,1,1,7,7,1,5,2010,3,0.0,3,52.25393,20.9957,9,413.55,70.72,617.64,11,250.0,6534,9
13882,823466.0,36.68,2,0,1,4,5,1,5,2025,1,0.0,0,52.1972054465,21.046863544,9,2184.61,58.14,4248.93,14,353.0,13933,4
4241,4325000.0,144.2,4,0,0,8,8,2,5,2016,0,0.0,0,52.2240747164,20.9429321057,7,1648.14,216.63,1127.38,14,585.0,4253,17
11639,695000.0,58.0,2,1,1,4,4,1,5,2001,0,0.0,0,52.3368,20.9381,2,5048.71,279.71,3268.26,27,1681.0,11680,2
6434,795000.0,36.96,2,1,6,4,7,1,5,1956,0,600.0,0,52.2403,20.9942,1,670.86,98.06,1618.69,7,278.0,6455,17
2756,556136.0,41.41,2,0,1,1,3,1,2,2026,1,0.0,0,52.2217225361,21.2435933496,7,13938.16,39.85,3495.12,25,973.0,2764,14
2493,837216.0,41.04,2,0,1,3,11,1,5,2025,1,0.0,0,52.1868096699,21.0632892073,9,2721.15,20.61,5264.14,15,369.0,2501,4
3140,1430000.0,125.0,4,1,1,1,2,1,2,2005,0,0.0,0,52.21894,21.23161,0,13204.07,287.47,3920.54,25,1017.0,3149,14
13663,1690000.0,82.3,3,1,1,1,7,1,5,2008,0,1090.0,0,52.243502,20.96323,9,653.77,193.94,421.12,14,379.0,13713,17
8736,705000.0,53.87,2,1,1,2,6,1,5,0,0,0.0,0,52.1910174,20.8963716,0,5422.59,240.71,973.84,22,430.0,8761,11
4864,785000.0,53.0,2,1,1,7,10,1,5,1988,2,740.0,0,52.13785,21.02912,9,1704.6,484.74,2807.21,24,296.0,4880,12
3273,1300000.0,68.25,3,1,6,2,3,1,5,1938,0,1214.98,0,52.2011432,21.0326288226,1,1392.31,96.69,3626.1,12,249.0,3282,4
11938,1864000.0,83.89,4,0,0,1,8,1,5,2025,3,0.0,0,52.18468,21.01047,9,637.12,166.17,1676.59,15,902.0,11980,4
13500,570000.0,30.0,1,1,6,5,5,2,5,1928,3,509.0,3,52.217634,20.987449,1,1384.21,133.79,829.03,9,183.0,13550,5
2890,750000.0,40.04,2,1,1,4,4,1,5,2014,0,700.0,0,52.2309743722,20.8885484865,6,1858.35,248.46,2801.07,25,2114.68,2899,1
789,529000.0,22.0,1,1,6,1,4,1,5,0,0,500.0,3,52.21858013,20.99212659,1,1383.68,117.19,813.82,7,56.0,793,5
5329,992380.0,68.44,4,0,0,1,3,1,5,2025,3,0.0,0,52.2433400248,21.1194992065,9,5200.83,130.46,1116.12,20,423.0,5349,6
5023,1197000.0,101.0,2,1,6,0,2,1,2,2011,0,100.0,0,52.2709048,21.0567387,1,406.47,57.5,808.43,17,340.0,5042,10
5203,899899.0,40.8,3,1,1,0,8,1,5,1931,3,800.0,0,52.22736,20.9961971394,1,584.24,59.81,385.2,6,239.0,5222,17
6158,1190000.0,49.16,2,1,6,3,5,1,5,1953,0,767.0,0,52.2189501,21.0199084,1,282.11,81.44,1722.49,5,351.0,6179,9
11177,759000.0,30.6,1,1,6,1,5,1,5,1920,0,300.0,0,52.22817,21.00779,1,303.63,223.92,1167.86,1,838.0,11217,9
4983,659498.0,55.42,3,0,1,1,5,1,5,2025,1,0.0,0,52.2745847,21.1174715,9,3878.66,16.3,2573.65,24,2643.59,5001,8
13685,404796.0,25.62,1,0,1,3,5,1,5,2025,1,0.0,0,52.2745847,21.1174715,9,3878.66,16.3,2573.65,24,2643.59,13735,8
3378,1399000.0,68.42,3,1,1,3,3,1,2,2019,0,1200.0,0,52.2035903,20.9152565,8,3905.35,182.12,281.06,19,298.0,3387,16
11973,780000.0,47.4,2,1,1,1,4,1,5,1984,0,830.0,3,52.1599662,21.0380097,4,437.43,133.54,3527.08,21,467.0,12015,12
1781,555334.0,32.86,1,0,1,2,8,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,1786,7
6193,760000.0,47.55,2,1,6,3,4,1,5,1958,0,800.0,0,52.24567,21.09583,1,3570.68,196.4,884.46,16,375.0,6214,6
2960,775000.0,62.0,3,1,1,2,12,1,5,1978,3,1000.0,1,52.238703,21.1081051659,4,4494.51,231.37,1232.69,16,309.0,2969,6
13893,1479000.0,89.13,3,1,0,1,4,2,5,2011,0,1200.0,0,52.1608454,21.0754352,1,2327.24,232.21,6050.9,23,506.0,13944,15
12920,913132.0,44.88,2,0,1,6,7,1,5,2026,1,0.0,3,52.1703146,20.9938533,9,2204.45,139.19,664.22,18,195.0,12970,4
350,2170000.0,87.0,4,1,0,2,6,1,5,2024,0,900.0,0,52.25226625,21.06877552,9,1805.02,206.93,965.23,15,198.0,352,6
4615,1174000.0,78.0,3,1,1,1,3,2,2,2000,0,1500.0,0,52.1325374493,21.0151865228,1,2792.21,185.5,1708.37,22,804.0,4630,12
5129,1210000.0,45.86,3,1,0,3,4,1,5,2024,0,808.0,3,52.1560823,21.08332939,1,2449.59,237.93,6655.05,24,731.0,5148,15
3350,555990.0,27.26,1,1,0,4,6,2,5,2024,0,0.0,0,52.2019039041,20.9417474788,1,3715.67,260.08,385.05,19,964.0,3359,16
43,666000.0,37.0,2,1,1,2,10,1,5,1975,0,640.0,0,52.18675065,21.05791533,9,2363.68,281.01,4899.6,18,23.0,43,4
802,647000.0,54.0,2,1,1,1,3,1,5,2006,0,618.0,3,52.3211583,21.0601797202,1,3299.22,225.12,4249.51,24,886.0,806,2
3530,1735100.0,73.83,4,0,1,2,7,1,5,2026,1,0.0,0,52.2251321325,20.9741461385,9,725.0,339.98,741.36,9,905.0,3539,17
7302,899000.0,32.0,1,1,1,5,6,1,5,2018,0,450.0,0,52.21453,20.96902,9,1893.73,61.97,595.51,11,374.0,7324,5
982,1349000.0,130.0,5,1,5,0,2,1,2,2016,0,0.0,0,52.1404687107,21.0006888304,0,2853.41,421.84,1513.44,23,999.0,986,12
3459,575000.0,30.92,1,1,1,8,10,1,5,1969,0,408.0,1,52.1828297983,21.0115371791,3,717.61,147.42,1699.8,16,962.0,3468,4
11635,1350000.0,96.13,4,1,1,3,3,1,5,1994,0,0.0,0,52.156,21.021,9,788.58,137.32,2550.75,18,380.0,11676,12
7373,1853078.0,102.38,4,0,1,0,5,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,7396,7
7921,705000.0,35.42,2,1,0,0,2,1,5,2016,0,450.0,3,52.1739637,21.1159273963,9,5436.67,571.57,4930.55,26,740.0,7944,15
7062,752909.0,40.7,2,1,1,3,9,1,5,2010,0,450.0,0,52.28996,21.03048,9,364.39,61.43,1326.91,20,170.0,7084,10
7461,1111114.15,73.1,3,0,1,2,4,1,5,2025,1,0.0,0,52.2521,21.0742,9,2155.97,58.04,1333.98,14,17.0,7484,6
13120,735000.0,53.0,3,0,1,1,4,1,5,0,3,0.0,3,52.3458951,20.9434765,9,6102.88,7.21,2358.86,27,1617.0,13170,2
6152,599000.0,36.6,2,1,1,2,3,2,5,1960,2,0.0,0,52.2425194509,20.9605266592,9,526.07,167.5,412.6,15,198.0,6173,17
7031,1359000.0,83.0,3,1,1,3,5,1,5,2013,0,0.0,0,52.21844,20.8948,9,2565.55,196.39,1448.63,22,1357.0,7053,1
2757,879000.0,65.2,4,0,0,0,2,1,5,2024,1,0.0,0,52.1772586952,21.1739358861,9,8956.25,18.61,1316.32,23,1043.0,2765,13
917,849000.0,59.9,3,1,6,1,3,1,5,1952,2,1000.0,0,52.2455860388,20.9562960614,1,873.9,173.16,196.08,18,232.0,921,17
1617,1050000.0,58.5,2,1,1,0,3,1,5,2008,3,800.0,0,52.304762,20.927098,2,1449.95,413.54,5004.51,19,31.0,1622,3
8375,2350000.0,145.58,9,1,0,5,5,1,5,2001,0,0.0,1,52.2374656,20.970008796,9,529.07,114.66,800.9,14,706.0,8399,17
6149,599000.0,50.7,2,1,1,11,13,1,5,1983,2,990.0,1,52.24259,21.08917,9,3150.03,235.56,1451.86,15,578.0,6170,6
2147,1209000.0,53.2,2,1,6,1,3,1,5,1960,0,1261.39,0,52.2383566,21.0598726,1,1416.3,230.21,1294.6,9,174.0,2153,6
1834,579000.0,37.0,2,1,1,1,10,1,5,1967,1,623.0,0,52.2882826463,20.9407644185,4,224.87,224.3,4173.81,22,664.0,1839,3
10606,1200000.0,40.0,2,1,1,4,6,1,5,1956,3,0.0,3,52.2339,21.01732,1,304.07,183.95,715.62,7,450.0,10642,9
5121,670000.0,37.5,2,1,1,2,10,1,5,1975,0,630.0,0,52.23434,21.06654,9,2050.77,127.2,1925.12,11,731.0,5140,6
4827,1647000.0,80.0,4,1,0,5,7,2,5,2024,0,0.0,0,52.2703488,21.0132307489,1,1800.4,220.58,820.62,17,735.0,4843,7
6662,650000.0,47.0,3,1,1,8,10,1,5,1974,2,1040.0,3,52.2884523,21.0356194,4,659.69,36.29,1537.06,20,16.0,6683,10
8036,565000.0,28.0,1,1,1,0,4,1,5,1973,0,315.0,1,52.2667506303,20.9552212771,9,1144.45,202.8,1659.36,19,249.0,8059,3
9067,475000.0,26.0,1,1,1,1,3,1,5,2016,0,400.0,0,52.25956375,21.1785645576,9,8350.53,149.84,1443.07,23,104.0,9093,8
10813,598644.0,43.38,2,0,1,0,3,1,2,2025,1,433.8,0,52.284703603,21.0792353591,6,1158.43,273.65,755.05,21,548.0,10849,10
783,789000.0,68.68,3,1,1,3,3,1,5,1983,2,580.0,0,52.2582301,20.9162172,4,2070.58,208.43,3201.33,23,835.0,787,1
6633,568000.0,44.0,2,1,1,11,11,1,5,1991,0,600.0,0,52.3281469,20.9432347,9,4164.4,160.01,2970.19,26,1435.0,6654,2
7933,2800000.0,73.0,2,1,0,1,5,0,5,2008,0,2200.0,0,52.20941,21.03134,1,1408.5,203.69,2702.52,10,31.0,7956,9
11504,820000.0,33.0,1,1,1,1,16,1,5,0,0,0.0,0,52.23033,20.95403,9,859.75,81.15,264.51,13,69.0,11544,17
9942,1165000.0,64.0,2,1,0,1,4,1,5,2012,0,987.0,0,52.15812,21.07972,0,2429.45,34.1,6376.88,26,721.0,9974,15
8457,549000.0,20.13,1,1,1,9,15,1,5,1974,0,350.0,0,52.235649242,21.0048920439,6,149.85,142.03,1438.5,6,302.0,8482,9
2402,2499000.0,129.0,5,0,2,1,2,2,2,2024,1,0.0,0,52.1622532303,21.1229685458,1,5095.7,418.74,5105.85,27,309.0,2410,15
6748,850000.0,53.9,3,1,1,7,10,1,5,1977,3,0.0,1,52.2739112,21.0584377,4,226.71,188.68,1161.14,18,372.0,6770,10
4206,1220000.0,50.0,2,1,1,8,8,1,5,2015,0,800.0,0,52.2882932511,20.9415131456,9,261.38,271.47,4148.74,22,619.0,4218,3
2153,1049700.0,50.02,2,1,0,1,8,1,5,2016,0,580.0,0,52.2655264,21.0409626,6,357.84,36.62,739.58,14,406.0,2159,7
5397,1461200.0,56.2,2,1,0,0,4,1,5,2008,3,1000.0,0,52.15517,21.08156,9,2291.64,313.32,6553.44,24,705.0,5417,15
2948,690000.0,38.0,2,1,1,1,9,1,5,1980,0,700.0,0,52.26515,21.03959,4,402.39,127.04,825.44,15,325.0,2957,7
8940,799000.0,38.05,2,1,6,3,4,1,5,1959,0,617.0,0,52.21078,20.96387,1,2327.89,133.58,976.94,13,94.0,8965,5
13852,799999.0,35.0,2,1,6,0,3,1,5,0,0,500.0,0,52.2576335,20.9815209,1,844.92,221.07,643.21,12,511.0,13903,9
3879,859900.0,53.87,3,1,1,2,3,1,3,2024,0,0.0,0,52.3466,20.938,6,6130.83,375.76,2638.12,28,1661.0,3888,2
12524,799000.0,50.6,2,1,1,2,4,1,5,2004,0,600.0,0,52.1356808,21.0673293,9,355.66,280.85,5271.94,27,470.0,12569,12
5000,2250000.0,125.0,4,1,0,2,5,2,5,2010,0,1980.0,0,52.1623348,21.077747,6,2552.15,426.63,6195.51,22,620.0,5018,15
12192,4250000.0,131.76,5,1,2,1,2,1,5,1921,2,0.0,3,52.2050495,21.0111849,1,355.47,170.53,2462.18,10,0.0,12234,4
9212,695000.0,37.0,2,1,6,2,3,1,5,1960,3,0.0,0,52.22912,21.0591,9,2170.49,111.64,2025.35,12,237.0,9238,6
11102,709000.0,39.0,2,1,1,11,15,1,5,1976,0,840.0,1,52.2296102,21.0008585,6,357.26,64.15,785.29,5,572.0,11142,9
8898,799000.0,44.37,2,1,1,3,3,1,0,2016,0,630.0,0,52.2139404944,21.1602730426,8,8746.9,105.42,107.7,20,521.0,8923,13
3024,514000.0,35.0,2,0,1,2,2,1,5,0,0,0.0,0,52.3102751,21.0620732,9,2160.73,47.51,3786.83,20,225.0,3033,2
3542,600000.0,37.5,2,1,1,3,4,1,5,0,0,956.0,1,52.1932726636,20.963294238,9,3375.94,130.67,429.31,16,340.0,3551,16
3280,1060854.0,79.43,4,0,1,1,7,1,5,2024,1,0.0,0,52.2767227583,21.0140694411,9,2075.1,213.31,580.05,18,1039.0,3289,7
13815,1399000.0,68.0,3,1,0,3,3,1,5,2018,0,1100.0,0,52.1547875,21.07232935,1,1818.75,27.57,5942.39,24,785.0,13866,15
8197,1800000.0,79.0,3,1,1,1,7,1,5,2023,3,0.0,3,52.22292,20.93932,9,1798.46,236.16,1105.23,15,841.0,8221,17
8969,727000.0,41.59,2,0,1,1,7,1,5,2026,1,0.0,0,52.1964004701,20.9520403439,9,4009.69,397.94,945.05,19,719.0,8994,16
2805,629000.0,42.0,2,1,1,1,10,1,5,1976,0,80.0,0,52.1756375784,21.0654094181,6,2664.58,153.15,5383.21,18,782.0,2814,15
2212,1670000.0,69.14,4,1,0,9,10,1,5,2022,0,900.0,0,52.1770756,21.06726,9,2808.1,31.77,5496.54,18,594.0,2218,4
9956,770000.0,52.9,3,1,1,3,4,1,5,1966,0,0.0,0,52.29741,20.94196,9,1095.0,81.19,4306.89,17,178.0,9988,3
7284,839000.0,38.0,2,1,1,10,10,1,5,1970,3,0.0,1,52.25226,20.99214,9,603.37,114.05,745.02,8,314.0,7306,9
10276,891200.0,55.7,2,1,1,0,3,1,2,2000,0,1000.0,0,52.2056642,20.9330342,9,3685.42,425.09,538.57,18,1210.0,10312,16
3134,569000.0,38.5,2,1,1,1,5,1,5,2000,0,0.0,0,52.32109,20.93855,9,3328.62,142.68,3519.56,25,822.0,3143,2
11431,499000.0,36.27,2,1,1,4,4,2,5,1960,0,0.0,0,52.1942004197,20.8976948705,7,5057.6,145.26,904.93,23,127.0,11471,11
13467,1335000.0,67.15,3,1,0,9,14,1,5,2020,0,1015.0,0,52.28169115,20.9202902186,9,1199.84,52.71,4546.73,22,1087.0,13517,3
4321,689000.0,36.6,2,1,1,4,11,1,5,1971,0,570.0,0,52.20314,20.96887,9,2700.72,29.42,721.64,14,342.0,4333,5
11251,1124000.0,65.06,3,1,0,2,3,1,5,2023,0,800.0,0,52.3003994,21.0102414739,6,1305.78,88.14,650.66,18,1522.0,11291,2
2108,575000.0,30.0,1,1,1,4,4,1,2,1949,0,0.0,0,52.2433783,20.9926627,1,548.11,101.89,1733.35,8,586.0,2114,9
12311,1825000.0,68.76,3,0,1,2,5,1,5,2025,3,0.0,3,52.20152,20.96423,9,3049.79,31.39,526.41,17,205.0,12353,5
13175,864900.0,48.65,3,1,1,3,3,1,5,1963,3,790.0,0,52.2333309,20.937564059,9,711.12,203.4,1436.67,17,589.0,13225,17
3974,2699000.0,118.0,4,1,0,0,2,2,5,2020,0,1773.0,0,52.2467429,21.1003827226,6,3877.28,195.24,559.54,18,611.0,3986,6
10876,752000.0,43.22,2,0,0,6,6,1,5,0,3,0.0,3,52.24168,21.08406,9,2819.98,122.9,1802.14,14,748.0,10912,6
3035,915000.0,58.33,2,1,1,2,6,1,5,2012,0,700.0,0,52.1897496,20.899275,9,5523.58,38.52,1217.27,21,608.0,3044,11
12871,1270000.0,94.5,4,1,1,4,4,1,5,1996,2,0.0,0,52.27587,21.047,9,515.67,34.23,1327.22,17,245.0,12919,10
9100,1200000.0,56.15,3,1,0,3,3,1,0,2019,0,0.0,0,52.2428835787,21.1075540058,7,4394.23,164.95,766.29,17,196.0,9126,6
3287,1599000.0,96.0,4,1,1,1,1,1,5,1988,2,1450.0,0,52.1939955,21.0620388,9,2934.41,161.03,4980.7,15,498.0,3296,4
2368,946000.0,49.5,3,1,0,3,4,2,5,2015,0,600.0,0,52.2050960063,20.9149990079,8,3737.37,52.17,114.02,20,138.0,2376,16
8590,754000.0,54.0,3,1,1,4,4,1,5,1970,2,820.0,1,52.25593,21.04777,9,777.39,108.98,527.35,14,793.0,8615,7
10787,550000.0,38.0,2,1,1,3,3,1,5,0,3,0.0,3,52.2469389,21.0915944,9,3277.05,234.95,1093.53,15,91.0,10823,6
441,720000.0,53.5,3,1,1,0,3,1,5,1961,2,1100.0,0,52.23973,20.94799,9,180.08,54.46,712.52,16,72.0,444,17
11814,799000.0,53.0,2,1,1,5,7,1,5,1978,0,885.0,1,52.15258,21.03031,9,461.22,80.34,3290.12,20,251.0,11855,12
6418,565000.0,29.0,2,1,6,1,2,1,5,1936,2,700.0,0,52.24772,20.95229,1,1059.22,71.58,478.22,19,489.0,6439,17
12539,937237.0,53.22,3,0,1,3,15,1,5,2026,1,0.0,0,52.2213,20.95771,9,1298.55,143.16,270.31,16,775.0,12584,17
6652,960000.0,35.57,1,0,1,3,7,1,5,2025,1,0.0,0,52.2507712141,21.0337296962,9,322.53,75.39,695.54,12,341.0,6673,7
9206,561981.0,38.23,2,0,1,2,8,1,5,2027,1,0.0,3,52.31893,20.970335,9,4141.45,154.87,1965.3,20,530.0,9232,2
1225,520000.0,41.1,2,1,1,3,4,1,5,1967,0,225.91,0,52.2387362204,21.1475257518,4,7157.22,44.19,826.22,20,162.0,1230,13
7810,600000.0,35.0,1,1,1,2,2,1,5,2017,0,547.0,0,52.3223626,21.049237,1,3347.64,37.39,3550.39,22,1207.0,7833,2
2593,760000.0,47.55,2,1,1,3,4,1,5,1958,0,800.0,0,52.2457239666,21.0963800545,1,3607.88,207.93,849.3,16,401.0,2601,6
3248,776054.0,51.91,3,0,0,0,5,1,5,2025,1,0.0,3,52.1867818,21.0817829,6,3961.14,34.41,6084.64,17,450.0,3257,4
7624,549000.0,38.5,2,1,1,2,3,1,5,1959,2,760.0,0,52.23826,21.08325,9,2857.61,126.53,2062.12,12,786.0,7647,6
9979,927000.0,51.5,2,1,0,1,2,1,3,2022,0,1000.0,0,52.1645329,21.1133648834,6,4665.71,241.8,5563.78,25,680.0,10011,15
7954,1380000.0,52.5,2,1,6,4,4,1,5,1924,0,800.0,0,52.2180371,20.9812078,1,1290.2,107.18,813.55,9,301.0,7977,5
7279,999999.0,46.0,2,1,1,6,6,1,5,2023,3,0.0,3,52.23091,21.10817,9,4734.69,154.94,1987.18,19,1013.0,7301,6
2692,1426250.0,81.5,4,0,1,4,5,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,2700,7
4133,1790000.0,81.3,3,1,6,1,3,1,5,1927,3,1071.0,0,52.20672,20.92027,1,3587.91,218.48,355.86,20,334.0,4145,16
7299,652000.0,38.0,4,1,1,4,4,1,5,1975,0,800.0,1,52.22811,21.0714,9,2766.89,273.08,2632.64,14,748.0,7321,6
6704,570825.0,32.25,1,0,1,3,11,1,5,2025,1,0.0,0,52.276398871,21.0118016526,9,1960.36,186.1,737.73,15,881.0,6725,7
2250,1198000.0,63.0,3,1,1,3,5,1,5,2003,0,1100.0,0,52.135110545,21.0638638306,1,245.08,226.34,5027.73,27,709.0,2256,12
2553,835000.0,51.98,2,1,1,1,3,1,5,2017,0,590.0,0,52.2776717169,21.0865059975,9,1754.72,330.69,436.3,21,1234.0,2561,10
8463,869000.0,47.5,3,1,1,1,4,1,5,1969,0,0.0,0,52.1926583,21.0625934,6,2898.68,8.01,5130.1,14,435.0,8488,4
11397,519941.0,37.86,2,0,1,2,4,1,5,2026,1,0.0,0,52.3076531068,20.9904657043,9,2876.61,255.53,928.37,19,41.0,11437,2
9412,765000.0,42.2,2,1,1,2,4,1,5,0,0,0.0,0,52.18635,20.90632,9,5838.57,181.85,1228.0,21,1174.0,9438,11
3650,890000.0,57.3,3,1,1,2,9,1,5,1962,0,1050.0,1,52.2064013987,21.0484494466,1,2564.41,53.92,3332.06,15,348.0,3659,4
381,830000.0,57.64,3,1,1,2,2,1,3,2018,0,616.0,0,52.345144,21.0468014367,6,5828.52,339.68,4316.62,29,1459.0,383,2
9244,1199000.0,57.4,2,1,1,1,3,2,5,2008,0,1100.0,0,52.15522,21.08154,9,2294.18,307.82,6551.08,23,710.0,9270,15
10374,1776024.99,87.47,4,0,1,1,9,1,5,2025,1,1000.0,0,52.18274,21.00143,9,1251.15,27.41,1022.73,15,1452.0,10410,4
6351,935000.0,65.2,3,1,1,0,6,1,5,2010,0,0.0,0,52.19699545,20.8572586364,9,5989.02,393.19,1051.94,28,1167.0,6372,11
7121,514000.0,35.0,2,0,1,1,2,1,5,2025,3,0.0,0,52.3127422,21.0729753,6,2729.42,410.7,3901.21,22,862.0,7143,2
1361,950000.0,48.29,2,1,1,2,6,1,5,2016,0,880.0,0,52.2242,20.93551,0,1710.86,171.99,1367.57,14,836.0,1366,17
3197,779000.0,49.2,3,1,1,2,10,1,5,1971,0,870.0,3,52.29506,20.93768,9,704.51,328.07,4684.58,20,518.0,3206,3
2038,1279000.0,55.76,2,1,0,1,6,1,5,2012,0,0.0,0,52.2545321,20.9932427,1,340.35,115.44,505.51,9,147.0,2044,9
487,775000.0,50.0,2,1,0,5,7,1,5,2016,3,520.0,0,52.2291365419,21.0759465695,9,2914.86,346.03,2787.79,16,463.0,491,6
9291,540000.0,25.84,1,1,1,9,9,1,5,1965,2,400.0,1,52.25011,20.98581,9,1005.25,45.81,1054.65,10,551.0,9317,17
784,779000.0,36.4,2,1,1,4,6,1,5,1961,0,439.0,0,52.2427433,21.0038185,1,208.86,67.64,1923.52,5,108.0,788,9
10317,599000.0,37.0,2,1,1,6,10,1,5,1973,2,800.0,3,52.23735,20.9378581,4,350.77,171.2,1412.39,18,754.0,10353,17
5217,2450000.0,125.5,4,1,0,1,5,1,5,2005,3,1600.0,0,52.2313751395,21.0567258111,9,1872.38,33.92,1727.04,10,439.0,5236,6
10771,657835.0,39.99,2,0,1,3,3,1,2,2025,1,399.9,0,52.284703603,21.0792353591,6,1158.43,273.65,755.05,21,548.0,10807,10
3239,790000.0,44.0,2,1,1,0,3,1,5,2017,0,550.0,0,52.32899,21.00768,9,4090.92,836.36,1565.08,24,1511.0,3248,2
5602,820000.0,47.0,3,1,1,3,4,1,5,1972,0,760.0,1,52.2686547,20.9451469,9,1353.64,40.29,2317.8,18,782.0,5622,3
5047,1350000.0,73.51,3,1,1,3,10,1,5,2000,0,1422.0,0,52.23708,20.99351,9,480.31,206.07,1257.48,7,225.0,5066,17
4696,750000.0,35.6,1,1,1,4,6,1,5,1956,0,850.0,0,52.23022,20.95462,1,827.42,66.72,222.6,14,110.0,4711,17
8754,525000.0,42.0,2,1,1,8,10,1,5,0,3,550.0,0,52.2686547,20.9451469,4,1353.64,40.29,2317.8,18,782.0,8779,3
13976,1049000.0,67.15,4,1,0,1,1,1,5,2021,0,336.0,0,52.2601,21.05248,9,559.25,39.31,463.44,15,486.0,14027,7
6811,598500.0,37.5,2,1,1,3,3,1,3,1965,0,400.0,3,52.240162,20.94778,9,190.64,83.78,733.5,16,97.0,6833,17
7229,540719.0,30.9,1,1,1,6,8,1,5,0,3,0.0,3,52.17558,21.06517,9,2647.73,136.13,5367.53,18,793.0,7251,15
9002,726840.0,65.01,3,0,1,0,3,1,5,2025,1,780.0,0,52.35043,21.05807,9,6497.34,271.25,5232.5,28,2424.78,9027,2
1916,1365000.0,65.0,2,1,6,0,2,1,2,1930,2,0.0,0,52.2717,20.97727,1,285.35,143.38,1669.94,16,217.0,1921,18
4780,1097000.0,67.11,3,0,1,2,7,1,5,2025,1,500.0,0,52.2444256,20.928811,0,434.49,381.08,2065.61,20,834.0,4796,17
12976,5990000.0,254.5,5,1,0,4,4,1,5,2010,0,0.0,3,52.16332,21.07653,1,2552.85,407.82,6106.29,23,538.0,13026,15
6932,821550.0,54.77,3,0,0,1,5,1,5,2024,1,0.0,0,52.2529323161,21.0687821375,9,1829.4,236.38,973.84,15,251.0,6954,6
3465,568000.0,37.53,2,1,1,3,4,1,5,1971,2,640.0,0,52.28985,20.93679,9,369.25,148.47,4465.16,20,811.0,3474,3
2139,1220000.0,56.93,2,1,0,0,4,2,5,0,0,900.0,0,52.1605454,21.0774509905,9,2423.47,343.02,6191.33,23,646.0,2145,15
11242,562933.0,41.09,2,0,0,1,3,1,2,2025,1,410.0,4,52.2903080997,21.0842527515,0,1670.68,359.28,1407.24,22,556.0,11282,10
9454,480000.0,31.0,1,1,1,1,10,1,5,2000,0,618.0,0,52.3320347472,20.9408426661,6,4553.43,31.21,3071.42,26,1470.0,9480,2
743,1364000.0,118.14,5,1,1,1,2,1,2,2013,0,480.0,0,52.2031293,21.1172962392,0,6794.1,282.02,3112.92,16,1155.0,747,13
7865,869000.0,52.73,2,1,1,0,5,1,5,2008,0,600.0,0,52.1923823276,20.9758398431,9,2573.89,191.65,331.27,15,435.0,7888,16
7309,679000.0,46.57,2,1,1,0,2,1,2,2021,0,700.0,0,52.3422833047,21.0519847285,9,5566.43,251.18,4580.68,27,1638.0,7331,2
7949,724990.0,44.5,2,1,1,4,7,1,5,2012,3,520.0,0,52.18855,20.89921,1,5655.82,169.21,1296.62,21,733.0,7972,11
5682,3990000.0,165.0,4,1,1,1,8,1,5,2001,0,1750.0,3,52.22588,21.03422,9,1432.72,59.96,957.86,7,35.0,5702,9
7860,1069000.0,74.0,4,1,1,2,4,1,5,1979,0,1000.0,1,52.1713673537,21.06751227,4,2775.51,74.27,5516.24,19,841.0,7883,15
13612,960000.0,58.43,3,1,6,0,3,1,5,1958,2,750.0,0,52.20594,21.02986,1,1398.4,99.73,3081.7,14,14.0,13662,4
4481,1528000.0,75.0,3,1,1,2,7,1,5,2024,0,0.0,0,52.2707277058,21.0149666222,1,1917.54,97.7,820.32,17,861.0,4493,7
